name,group,prep_col,description,val_accuracy,val_f1_macro,val_f1_fox,val_f1_nbc,val_prec_mac,val_rec_mac,elapsed_s
HYB_word12_char36_mf5000_style_LR,G6_hybrid,headline_minimal,"word (1,2) + char (3, 6) + stylo (3-branch) → LR C=1",0.8429820477003467,0.8296466733201152,0.8773092937704653,0.7819840528697651,0.8316564512963616,0.8278240930732663,34.067
HYB_word12_char46_mf5000_style_LR,G6_hybrid,headline_minimal,"word (1,2) + char (4, 6) + stylo (3-branch) → LR C=1",0.8393605463293496,0.8257831916530773,0.8744186046511628,0.7771477786549917,0.8276307217166972,0.8240983052628063,29.942
Stack_4base_style_HGB_meta,G8_stacking,headline_minimal,"Stacking 4-base (minimal input): word LR + char LR + MNB + stylo LR → HistGBM meta, cv=5",0.8295824926276579,0.816846723192838,0.8651436993367723,0.7685497470489039,0.8157174474934609,0.8180592647291787,129.329
G5_CNG_combined_c46_wmf10000_cmf10000,G5_CNG_combined,headline_lowercase,"char_wb (4, 6) mf=10000 + word (1,2) mf=10000 | LR C=1",0.8289099280873299,0.8123627445253089,0.8680840879173481,0.7566414011332696,0.8185549866574255,0.8076366600930616,25.406
HYB_word12_mf10000_style_LR,G6_hybrid,headline_minimal,"word (1, 2) mf=10000 + 15 stylo features → LR C=1",0.8266852915308603,0.8120542742994405,0.8644931639834965,0.7596153846153846,0.8137925911125952,0.8104698901031279,12.997
Stack_5base_calSVM_LR_meta,G8_stacking,headline_lowercase,"Stacking 5-base (+ cal SVM + large word LR) → LR meta, cv=3",0.827978684877645,0.8118949871083863,0.8668988431207718,0.7568911310960006,0.81683192740505,0.8079591901507078,114.516
G5_CNG_combined_c36_wmf5000_cmf10000,G5_CNG_combined,headline_lowercase,"char_wb (3, 6) mf=10000 + word (1,2) mf=5000 | LR C=1",0.8282890992808734,0.8117452562669065,0.8675525759208268,0.7559379366129862,0.8177802310054177,0.8071177396001423,59.515
Stack_4base_style_LR_meta,G8_stacking,headline_minimal,"Stacking 4-base (minimal input): word LR + char LR + MNB + stylo LR → LR meta, cv=5",0.8234259402969631,0.8082242457349154,0.862217916111582,0.7542305753582487,0.8104886730811728,0.8062148390783426,137.967
G5_CNG_combined_c46_wmf5000_cmf5000,G5_CNG_combined,headline_lowercase,"char_wb (4, 6) mf=5000 + word (1,2) mf=5000 | LR C=1",0.8234776760308345,0.8062021041075409,0.8640637450199203,0.7483404631951616,0.8127318205727827,0.8013090108560808,49.17
Vote_4way_word_char_mnb_style,G7_voting,headline_minimal,Soft voting 4-way (minimal input): word LR + char LR + MNB + stylometric LR,0.8155621087485126,0.8040971923246785,0.8514892730681108,0.7567051115812462,0.8004091074305253,0.8092836128743979,28.428
Stack_3base_HGB_meta,G8_stacking,headline_lowercase,Stacking 3-base → HistGBM meta (non-linear; captures conf. interactions),0.8194940245227379,0.8038419209458132,0.8592520876195087,0.7484317542721177,0.8062792512688213,0.8017017570776438,112.52
G3_CNG_LR_c36_mf10000_minimal,G3_CNG_capitalisation,headline_minimal,"char_wb (3, 6), mf=10000, LR C=1, capitalisation preserved",0.8197527031920948,0.8026311911519624,0.8607625289745024,0.7444998533294221,0.8079847659283588,0.7984669453553662,51.153
G3_CNG_LR_c35_mf10000_minimal,G3_CNG_capitalisation,headline_minimal,"char_wb (3, 5), mf=10000, LR C=1, capitalisation preserved",0.818717988514667,0.8016830362472005,0.8598063535248459,0.7435597189695551,0.8066409104003965,0.7977729955251531,31.673
HYB_word12_mf5000_style_LR,G6_hybrid,headline_minimal,"word (1, 2) mf=5000 + 15 stylo features → LR C=1",0.81695897356304,0.8012445140104448,0.8571313196575674,0.7453577083633223,0.8033813732927508,0.7993440497093713,6.347
